dpt_promotion_id,promotion_code,promotion_name,transaction_promo_cashback_amount
8526bd4c62d888dd381656707925a20f464b6c87ca1512aa4e715a2621f91f63,PPRDAN23,[Paper Danamon Cashback] Januari-Maret 2023,50000.0
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,27039.6
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,16395.0
5fb13dbfdbc917b090381e2f3c42d4be4083794d2f1a350a0eda34dcea3a5790,VISAPPRSCNC2,VISAPAPER Supply-Chain Non Corporate 2,39035.375
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,26250.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,15012.0
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,7721.28
c13d786f3fabe79e4ef1098c1b92b4d1a1af940d07e7529df77ae857e3c8139a,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,249999.0
1aeb4f8e2bcd20d40daaf7579a53477e4547aee7741055ba02912ad1bbd1dec7,PPRTKP,PPRTKP Cashback Tokopedia CC,15000.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,27000.0
46fa888c3ac2a995f1d89bf368601e1bc18cbf8fb3bfd00e8de128706c7903ca,PPRSHP01,PPRSHP01 - Shopee,30000.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,4500.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,46250.0
da78183844e6f3eecede6a09f73b1d81e5c393f3a2e7025efed19cc1f8a82da0,PPRAPRV1,KETUPAT,246249.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,55000.0
6f4716fd7e3cbd6db611be014c647f08203b97c53c6a41a1ef401fb054add322,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,1000000.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,120000.0
a37f3a2697886e913feeacd732873a757bd97009f8bf89004778d025ab1c59ec,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,2000.0
0637b376c44d6c27b5f716b819fe330812b7727e37abec4251edc4ca89f64358,PPRFEBL1,Feb-bastic 1,4650.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,47830.0
f7709b4eac21070775f2ca8a215e6efab423d853fd845d557d4433969a105010,PPRDBS23,PPRDBS23 DBS Cashback Credit Card,100000.0
657348cf65794dac63887d289733c45a553049b766407401d319773d06f2b987,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,88680.0
877cbc48ac832c9f872a12d06d949376f0d918ad48868dbc79bc73f437df7896,PPRMAYN2,Promo Loyalty Mei 2,331250.0
f7709b4eac21070775f2ca8a215e6efab423d853fd845d557d4433969a105010,PPRDBS23,PPRDBS23 DBS Cashback Credit Card,100000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,87500.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,37500.0
a37f3a2697886e913feeacd732873a757bd97009f8bf89004778d025ab1c59ec,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,14085.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,30000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,22500.0
ec15dabb2b85034cdc16e4e7d9025c3cfc1030324396e428136c07f6054d1d1a,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,709875.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,87849.91500000001
c13d786f3fabe79e4ef1098c1b92b4d1a1af940d07e7529df77ae857e3c8139a,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,250000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,20000.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,36069.753
e34232ecd8d79cadbde56a282a79019ecaff1d0df76f6cc573232d5a82c7b4ab,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,28500.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,50000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,37471.25
e34232ecd8d79cadbde56a282a79019ecaff1d0df76f6cc573232d5a82c7b4ab,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,97500.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,12500.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,69890.1975
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,94750.0
c13d786f3fabe79e4ef1098c1b92b4d1a1af940d07e7529df77ae857e3c8139a,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,250000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,58478.3
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,57500.0
a37f3a2697886e913feeacd732873a757bd97009f8bf89004778d025ab1c59ec,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,159000.0
e34232ecd8d79cadbde56a282a79019ecaff1d0df76f6cc573232d5a82c7b4ab,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,100000.0
c13d786f3fabe79e4ef1098c1b92b4d1a1af940d07e7529df77ae857e3c8139a,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,249999.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,87439.1625
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,56250.0
1aeb4f8e2bcd20d40daaf7579a53477e4547aee7741055ba02912ad1bbd1dec7,PPRTKP,PPRTKP Cashback Tokopedia CC,53000.0
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,150000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,13950.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,295560.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,26250.0
bf7b6125bd4d5bd39a5f1d90a49fb0224dc56f4ed7bce4513c666570f34d58da,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,450000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,52875.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,25000.0
657348cf65794dac63887d289733c45a553049b766407401d319773d06f2b987,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,24674.7
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,900.0
d6d58a75dd5d629a6db1cb9f383f468502bfe507d1352a7c263d579b2257013f,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,250000.0
b8cff4ea4b0826287e934ea6569821233b650ba101564ea3ccd840db77fb9344,PPRAUGF1,Promo Loyalty Agustus,9658.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,245000.0
944d69b57d2cd12bf87b27b41351a15a326b913e99e4389e620528213c44eccc,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,121500.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,83955.5675
0637b376c44d6c27b5f716b819fe330812b7727e37abec4251edc4ca89f64358,PPRFEBL1,Feb-bastic 1,277500.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,50000.0
843e9d9cfffb5321c4270e8680b0e46aea3a42bbdd2ea7b7d5158ef3e9d0a2f5,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,150000.0
657348cf65794dac63887d289733c45a553049b766407401d319773d06f2b987,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,240000.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,341235.45
b8cff4ea4b0826287e934ea6569821233b650ba101564ea3ccd840db77fb9344,PPRAUGF1,Promo Loyalty Agustus,50000.0
b9c5744f4fec8ccfd677a36a38081a050b122c071ae06bb00a072c2e23d34b39,VISAPPRSCCO,VISAPAPER SCN Corporate,105000.0
1aeb4f8e2bcd20d40daaf7579a53477e4547aee7741055ba02912ad1bbd1dec7,PPRTKP,PPRTKP Cashback Tokopedia CC,5200.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,14187.175
657348cf65794dac63887d289733c45a553049b766407401d319773d06f2b987,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,195000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,75000.0
92eb0e2ec24e64a91e40062bfdc2636e3452641f577c93a63e66ffd845afc445,PPRFEBC2,Feb-bastic 2,144150.0
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,42023.99999999999
de847ccdb093e634d843167496d6f72d1de5607e9cf6a8a35df02b8cc6286e04,PPRTKP01,PPRTKP01 Cashback Tokopedia CC,92990.0
d6d58a75dd5d629a6db1cb9f383f468502bfe507d1352a7c263d579b2257013f,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,250000.0
b8cff4ea4b0826287e934ea6569821233b650ba101564ea3ccd840db77fb9344,PPRAUGF1,Promo Loyalty Agustus,49000.0
657348cf65794dac63887d289733c45a553049b766407401d319773d06f2b987,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,26400.0
4b90ab1eb4bc4f5315c290566c5af22dc63ca6220ed969b7ad1ed761d4daf1a4,PPRMARI2,MERIAH-2,500000.0
e34232ecd8d79cadbde56a282a79019ecaff1d0df76f6cc573232d5a82c7b4ab,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,100000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,12500.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,22500.0
7043d07ae62a06f6198f14eab819cc7fb853d587fbaee2a5da88ddd7266cd10b,PPRDBSANV,PPRDBSANV DBS Cashback Credit Card,75000.0
da78183844e6f3eecede6a09f73b1d81e5c393f3a2e7025efed19cc1f8a82da0,PPRAPRV1,KETUPAT,300000.0
0c15ff0d7ba45d4d1b5f20c07877ee4e34c9cf7b57a34921161e99461d846a36,PPRSEPV1,Promo Loyalty September,178105.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,117712.5
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,82812.5
8526bd4c62d888dd381656707925a20f464b6c87ca1512aa4e715a2621f91f63,PPRDAN23,[Paper Danamon Cashback] Januari-Maret 2023,50000.0
d6d58a75dd5d629a6db1cb9f383f468502bfe507d1352a7c263d579b2257013f,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,250000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,51625.0
0a77054fc75a9d6dbb33ae4be6e3420e557715ef8c3a2a0d2e814e4aa56d159c,PPRMARF1,MERIAH-1,500000.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,30000.0
e34232ecd8d79cadbde56a282a79019ecaff1d0df76f6cc573232d5a82c7b4ab,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,57775.0065
d6d58a75dd5d629a6db1cb9f383f468502bfe507d1352a7c263d579b2257013f,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,150000.0
d57c5634c2dd34067032978900dd2451300c723a4cee58d147c1bb24100282ad,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,886500.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,195000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,245000.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,118218.0
b9c5744f4fec8ccfd677a36a38081a050b122c071ae06bb00a072c2e23d34b39,VISAPPRSCCO,VISAPAPER SCN Corporate,243404.0
645ac6c47a4d2560dd5ed4e6e62d7dd018ef0cc2e85653134059aeda89e25429,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,300000.0
c13d786f3fabe79e4ef1098c1b92b4d1a1af940d07e7529df77ae857e3c8139a,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,249999.0
92eb0e2ec24e64a91e40062bfdc2636e3452641f577c93a63e66ffd845afc445,PPRFEBC2,Feb-bastic 2,735000.0
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,25320.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,30000.0
ec15dabb2b85034cdc16e4e7d9025c3cfc1030324396e428136c07f6054d1d1a,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,525000.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,95265.0
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,27600.0
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,29760.0
d6d58a75dd5d629a6db1cb9f383f468502bfe507d1352a7c263d579b2257013f,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,248850.0
944d69b57d2cd12bf87b27b41351a15a326b913e99e4389e620528213c44eccc,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,250000.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,31035.6
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,125000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,99180.0
657348cf65794dac63887d289733c45a553049b766407401d319773d06f2b987,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,150000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,56250.0
f7709b4eac21070775f2ca8a215e6efab423d853fd845d557d4433969a105010,PPRDBS23,PPRDBS23 DBS Cashback Credit Card,100000.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,99000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,37500.0
b8cff4ea4b0826287e934ea6569821233b650ba101564ea3ccd840db77fb9344,PPRAUGF1,Promo Loyalty Agustus,71736.0
657348cf65794dac63887d289733c45a553049b766407401d319773d06f2b987,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,90000.0
d6d58a75dd5d629a6db1cb9f383f468502bfe507d1352a7c263d579b2257013f,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,249313.35
7043d07ae62a06f6198f14eab819cc7fb853d587fbaee2a5da88ddd7266cd10b,PPRDBSANV,PPRDBSANV DBS Cashback Credit Card,58099.725
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,20000.0
1aeb4f8e2bcd20d40daaf7579a53477e4547aee7741055ba02912ad1bbd1dec7,PPRTKP,PPRTKP Cashback Tokopedia CC,8200.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,25912.5
1aeb4f8e2bcd20d40daaf7579a53477e4547aee7741055ba02912ad1bbd1dec7,PPRTKP,PPRTKP Cashback Tokopedia CC,10200.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,50000.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,750000.0
c7bfeb3fe1441c1bff588a2fd3369d154b3ecdf852673938f07ca30956201e20,PPRGAR23,CB 1% BNI Garuda,292000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,38000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,375000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,25000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,100000.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,30000.0
48dc720266358e4ef9aa83a8bd747bc6119b18a7f87141ca5aac236912fdee2b,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,750000.0
46fa888c3ac2a995f1d89bf368601e1bc18cbf8fb3bfd00e8de128706c7903ca,PPRSHP01,PPRSHP01 - Shopee,21998.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,500000.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,51060.525
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,16250.0
0637b376c44d6c27b5f716b819fe330812b7727e37abec4251edc4ca89f64358,PPRFEBL1,Feb-bastic 1,146998.05000000002
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,312500.0
843e9d9cfffb5321c4270e8680b0e46aea3a42bbdd2ea7b7d5158ef3e9d0a2f5,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,300000.0
645ac6c47a4d2560dd5ed4e6e62d7dd018ef0cc2e85653134059aeda89e25429,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,81000.0
0637b376c44d6c27b5f716b819fe330812b7727e37abec4251edc4ca89f64358,PPRFEBL1,Feb-bastic 1,300000.0
de847ccdb093e634d843167496d6f72d1de5607e9cf6a8a35df02b8cc6286e04,PPRTKP01,PPRTKP01 Cashback Tokopedia CC,39000.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,101160.0
0637b376c44d6c27b5f716b819fe330812b7727e37abec4251edc4ca89f64358,PPRFEBL1,Feb-bastic 1,26775.0
0c15ff0d7ba45d4d1b5f20c07877ee4e34c9cf7b57a34921161e99461d846a36,PPRSEPV1,Promo Loyalty September,23544.0
8f49181c19c574f54dc830a0cc575912ceb556d4e35fc8eb3a27bdfa7a6b2d0c,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,1500000.0
81623023203d6d68dfef52b7592c31f265953e4fa42b61ab868cdfc9464932d8,PPRNOVN1,Promo Loyalty November 1,73500.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,12537.5
645ac6c47a4d2560dd5ed4e6e62d7dd018ef0cc2e85653134059aeda89e25429,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,147750.0
2ac3c19644378cc9a5c3161b70f76dbe8225a808be9f8295c575f895a3b5a92b,VISAPPRSCNC9,VISAPAPER Supply-Chain Non Corporate,35000.0
46fa888c3ac2a995f1d89bf368601e1bc18cbf8fb3bfd00e8de128706c7903ca,PPRSHP01,PPRSHP01 - Shopee,13700.0
c13d786f3fabe79e4ef1098c1b92b4d1a1af940d07e7529df77ae857e3c8139a,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,249999.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,34537.5
a37f3a2697886e913feeacd732873a757bd97009f8bf89004778d025ab1c59ec,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,8000.0
657348cf65794dac63887d289733c45a553049b766407401d319773d06f2b987,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,116779.5
d6d58a75dd5d629a6db1cb9f383f468502bfe507d1352a7c263d579b2257013f,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,250000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,40750.0
d6d58a75dd5d629a6db1cb9f383f468502bfe507d1352a7c263d579b2257013f,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,250000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,12500.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,99025.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,125000.0
7e24de5d59f49469bb4f3637c7f240689e34f6a079f20463f504959bd14d29c7,PPRSCI2,Supply Chain Network 2,117540.0
c13d786f3fabe79e4ef1098c1b92b4d1a1af940d07e7529df77ae857e3c8139a,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,249999.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,18750.0
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,11999.999999999998
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,21568.135
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,8400.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,120000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,58750.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,50000.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,17733.993
1aeb4f8e2bcd20d40daaf7579a53477e4547aee7741055ba02912ad1bbd1dec7,PPRTKP,PPRTKP Cashback Tokopedia CC,29000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,158320.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,92736.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,240000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,40240.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,80000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,82500.0
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,24000.0
